,signal_id,measurement_id,entropy,n5,n25,n75,n95,median,mean,std,var,rms,no_zero_crossings,no_mean_crossings,min_height,max_height,mean_height,min_width,max_width,mean_width,num_detect_peak,num_true_peaks,fault
5345,5345,1781,13.592365756649292,37432,37432,-0.023332187788865963,-0.005417980084810203,0.0053272824795023155,0.023509326891827047,-2.473170026640048e-05,8.836221325384272e-09,0.014677436143977506,0.00021542713176053726,0.00935294127966708,-0.0031536825051237116,0.1658617380926657,0.008274875927116426,1,2,1.07200400168492,81438,75968,0
5346,5346,1782,13.592365756649292,96103,96103,-0.24289859863416385,-0.07537466876539689,0.07413698492727949,0.24805672064984188,-0.0005737290407559215,3.6402251749003525e-09,0.6587833366688446,0.4339954846725363,0.11885921614383581,22.285616543090107,219.86260712214334,53.32434601241441,1,2,1.4761904761904763,31,21,0
5347,5347,1782,13.592365756649292,96103,96103,-0.24289859863416385,-0.07537466876539689,0.07413698492727949,0.24805672064984188,-0.0005737290407559215,3.6402251749003525e-09,0.6587833366688446,0.4339954846725363,0.11885921614383581,22.285616543090107,219.86260712214334,53.32434601241441,1,2,1.4761904761904763,31,21,0
5348,5348,1782,13.592365756649292,96103,96103,-0.24289859863416385,-0.07537466876539689,0.07413698492727949,0.24805672064984188,-0.0005737290407559215,3.6402251749003525e-09,0.6587833366688446,0.4339954846725363,0.11885921614383581,22.285616543090107,219.86260712214334,53.32434601241441,1,2,1.4761904761904763,31,21,0
5349,5349,1783,13.592362290909056,210,210,-0.00020341437514366232,-0.00010210054077575137,9.805907949456127e-05,0.00020953052143104497,1.71854318686826e-06,2.525505349755528e-10,0.09656996548212904,0.009325758233219595,0.0010348171287099287,1.263140999295839,31.723916739209628,6.1653408963429985,1,3,1.5588235294117647,53,34,0
5350,5350,1783,13.592362290909056,210,210,-0.00020341437514366232,-0.00010210054077575137,9.805907949456127e-05,0.00020953052143104497,1.71854318686826e-06,2.525505349755528e-10,0.09656996548212904,0.009325758233219595,0.0010348171287099287,1.263140999295839,31.723916739209628,6.1653408963429985,1,3,1.5588235294117647,53,34,0
5351,5351,1783,13.592362290909056,210,210,-0.00020341437514366232,-0.00010210054077575137,9.805907949456127e-05,0.00020953052143104497,1.71854318686826e-06,2.525505349755528e-10,0.09656996548212904,0.009325758233219595,0.0010348171287099287,1.263140999295839,31.723916739209628,6.1653408963429985,1,3,1.5588235294117647,53,34,0
5352,5352,1784,13.592365756649292,65938,65938,-0.2141921762804129,-0.004392753749095979,0.004535836808834404,0.20802114532863164,-5.70467115323936e-06,8.269786265204343e-09,0.1838807144816143,0.03381211715826896,0.06594022066382126,0.12627819606710133,4.924747754968387,0.5183789110892522,1,3,1.0134616454358347,18219,17977,0
5353,5353,1784,13.592365756649292,65938,65938,-0.2141921762804129,-0.004392753749095979,0.004535836808834404,0.20802114532863164,-5.70467115323936e-06,8.269786265204343e-09,0.1838807144816143,0.03381211715826896,0.06594022066382126,0.12627819606710133,4.924747754968387,0.5183789110892522,1,3,1.0134616454358347,18219,17977,0
5354,5354,1784,13.592365756649292,65938,65938,-0.2141921762804129,-0.004392753749095979,0.004535836808834404,0.20802114532863164,-5.70467115323936e-06,8.269786265204343e-09,0.1838807144816143,0.03381211715826896,0.06594022066382126,0.12627819606710133,4.924747754968387,0.5183789110892522,1,3,1.0134616454358347,18219,17977,0
5355,5355,1785,13.592365756649292,95428,95430,-0.2187501431232809,-0.02961259146508688,0.02914827551310495,0.22159269574285553,-8.782164476173193e-05,3.0966859978086696e-07,0.1573698105969304,0.024765257287313745,0.0802410170579409,-0.008680327744802874,2.1713081997256443,0.12413309500233036,1,3,1.0908669133539284,96401,88371,0
5356,5356,1785,13.592365756649292,95428,95430,-0.2187501431232809,-0.02961259146508688,0.02914827551310495,0.22159269574285553,-8.782164476173193e-05,3.0966859978086696e-07,0.1573698105969304,0.024765257287313745,0.0802410170579409,-0.008680327744802874,2.1713081997256443,0.12413309500233036,1,3,1.0908669133539284,96401,88371,0
5357,5357,1785,13.592365756649292,95428,95430,-0.2187501431232809,-0.02961259146508688,0.02914827551310495,0.22159269574285553,-8.782164476173193e-05,3.0966859978086696e-07,0.1573698105969304,0.024765257287313745,0.0802410170579409,-0.008680327744802874,2.1713081997256443,0.12413309500233036,1,3,1.0908669133539284,96401,88371,0
5358,5358,1786,13.592365756649292,36618,36618,-0.00337755224723768,-0.00012768649903760476,0.00012195717761320779,0.003436876020714757,-1.699109901664997e-07,4.937474445753674e-10,0.22465270649768662,0.05046883853673573,0.009980129035919178,-0.6178593479312227,46.58007986167052,0.02690647000644865,1,4,1.1113966749658661,110704,99608,0
5359,5359,1786,13.592365756649292,36618,36618,-0.00337755224723768,-0.00012768649903760476,0.00012195717761320779,0.003436876020714757,-1.699109901664997e-07,4.937474445753674e-10,0.22465270649768662,0.05046883853673573,0.009980129035919178,-0.6178593479312227,46.58007986167052,0.02690647000644865,1,4,1.1113966749658661,110704,99608,0
5360,5360,1786,13.592365756649292,36618,36618,-0.00337755224723768,-0.00012768649903760476,0.00012195717761320779,0.003436876020714757,-1.699109901664997e-07,4.937474445753674e-10,0.22465270649768662,0.05046883853673573,0.009980129035919178,-0.6178593479312227,46.58007986167052,0.02690647000644865,1,4,1.1113966749658661,110704,99608,0
5361,5361,1787,13.592365756649292,18072,18070,-0.015091181985595859,-0.0030790675750629326,0.003040224275501213,0.015093033438632726,-1.570925541471979e-05,3.404767903209055e-08,4.391762510796279,19.287577951235633,0.23502315482021385,-1.1047315747607271,248.73478016321096,0.7884162574276595,1,9,1.1023784901758014,107666,97667,0
5362,5362,1787,13.592365756649292,18072,18070,-0.015091181985595859,-0.0030790675750629326,0.003040224275501213,0.015093033438632726,-1.570925541471979e-05,3.404767903209055e-08,4.391762510796279,19.287577951235633,0.23502315482021385,-1.1047315747607271,248.73478016321096,0.7884162574276595,1,9,1.1023784901758014,107666,97667,0
5363,5363,1787,13.592365756649292,18072,18070,-0.015091181985595859,-0.0030790675750629326,0.003040224275501213,0.015093033438632726,-1.570925541471979e-05,3.404767903209055e-08,4.391762510796279,19.287577951235633,0.23502315482021385,-1.1047315747607271,248.73478016321096,0.7884162574276595,1,9,1.1023784901758014,107666,97667,0
5364,5364,1788,13.592365756649292,91362,91360,-0.2401147049793426,-0.01765349682707118,0.018146355769462552,0.24522610024356653,1.0363837159133027e-05,1.9718667233909472e-07,5.3100816370388,28.19696699201666,0.5558182811366029,-1.3481430840838797,250.13800454371224,1.522871859159647,1,9,1.1819437872622314,124896,105670,1
5365,5365,1788,13.592365756649292,91362,91360,-0.2401147049793426,-0.01765349682707118,0.018146355769462552,0.24522610024356653,1.0363837159133027e-05,1.9718667233909472e-07,5.3100816370388,28.19696699201666,0.5558182811366029,-1.3481430840838797,250.13800454371224,1.522871859159647,1,9,1.1819437872622314,124896,105670,1
5366,5366,1788,13.592365756649292,91362,91360,-0.2401147049793426,-0.01765349682707118,0.018146355769462552,0.24522610024356653,1.0363837159133027e-05,1.9718667233909472e-07,5.3100816370388,28.19696699201666,0.5558182811366029,-1.3481430840838797,250.13800454371224,1.522871859159647,1,9,1.1819437872622314,124896,105670,1
5367,5367,1789,13.592364023779174,45066,45068,-0.014116123376071243,-0.00030752454898852477,0.00030863666896241426,0.014657723143592873,-8.392131821466364e-06,-1.7016979393808544e-09,0.5378941523062718,0.2893301190852827,0.030305726906014643,-1.7610113814663808,53.974536759477544,0.08217492887909568,1,8,1.1323723591549295,113201,99968,1
5368,5368,1789,13.592364023779174,45066,45068,-0.014116123376071243,-0.00030752454898852477,0.00030863666896241426,0.014657723143592873,-8.392131821466364e-06,-1.7016979393808544e-09,0.5378941523062718,0.2893301190852827,0.030305726906014643,-1.7610113814663808,53.974536759477544,0.08217492887909568,1,8,1.1323723591549295,113201,99968,1
5369,5369,1789,13.592364023779174,45066,45068,-0.014116123376071243,-0.00030752454898852477,0.00030863666896241426,0.014657723143592873,-8.392131821466364e-06,-1.7016979393808544e-09,0.5378941523062718,0.2893301190852827,0.030305726906014643,-1.7610113814663808,53.974536759477544,0.08217492887909568,1,8,1.1323723591549295,113201,99968,1
5370,5370,1790,13.592365756649292,59962,59964,-0.1665074129985588,-0.0026769647988853507,0.002757075090930705,0.16424807135671118,1.12827010934069e-05,6.176373250656847e-08,0.36604973514515055,0.13399240859983486,0.059924555116428815,5.250063017624388,112.1582675467524,12.145360032641115,1,4,1.5930232558139534,137,86,0
5371,5371,1790,13.592365756649292,59962,59964,-0.1665074129985588,-0.0026769647988853507,0.002757075090930705,0.16424807135671118,1.12827010934069e-05,6.176373250656847e-08,0.36604973514515055,0.13399240859983486,0.059924555116428815,5.250063017624388,112.1582675467524,12.145360032641115,1,4,1.5930232558139534,137,86,0
5372,5372,1790,13.592365756649292,59962,59964,-0.1665074129985588,-0.0026769647988853507,0.002757075090930705,0.16424807135671118,1.12827010934069e-05,6.176373250656847e-08,0.36604973514515055,0.13399240859983486,0.059924555116428815,5.250063017624388,112.1582675467524,12.145360032641115,1,4,1.5930232558139534,137,86,0
5373,5373,1791,13.592364023779174,10580,10580,-0.0019380985099823889,-0.00015473765745444013,0.00015986375105225825,0.0019096926521596541,-3.706038985029636e-06,1.3895905616677462e-09,0.035681177518904934,0.0012731464291356068,0.000850391346378667,4.057413681705494,22.839594942293342,13.448504311999418,2,2,2.0,2,1,0
5374,5374,1791,13.592364023779174,10580,10580,-0.0019380985099823889,-0.00015473765745444013,0.00015986375105225825,0.0019096926521596541,-3.706038985029636e-06,1.3895905616677462e-09,0.035681177518904934,0.0012731464291356068,0.000850391346378667,4.057413681705494,22.839594942293342,13.448504311999418,2,2,2.0,2,1,0
5375,5375,1791,13.592364023779174,10580,10580,-0.0019380985099823889,-0.00015473765745444013,0.00015986375105225825,0.0019096926521596541,-3.706038985029636e-06,1.3895905616677462e-09,0.035681177518904934,0.0012731464291356068,0.000850391346378667,4.057413681705494,22.839594942293342,13.448504311999418,2,2,2.0,2,1,0
5376,5376,1792,13.592364023779174,90,90,-0.0002093867120975368,-8.776557991829748e-05,8.640698824624593e-05,0.00019611834607502487,2.1930378437673426e-06,2.1640885865505255e-10,0.07830805739538914,0.006132151853039561,0.0003511316573492388,-0.00037080816752066426,39.98241382006266,0.0009557456445123851,1,3,1.108852539225389,99718,89929,0
5377,5377,1792,13.592364023779174,90,90,-0.0002093867120975368,-8.776557991829748e-05,8.640698824624593e-05,0.00019611834607502487,2.1930378437673426e-06,2.1640885865505255e-10,0.07830805739538914,0.006132151853039561,0.0003511316573492388,-0.00037080816752066426,39.98241382006266,0.0009557456445123851,1,3,1.108852539225389,99718,89929,0
5378,5378,1792,13.592364023779174,90,90,-0.0002093867120975368,-8.776557991829748e-05,8.640698824624593e-05,0.00019611834607502487,2.1930378437673426e-06,2.1640885865505255e-10,0.07830805739538914,0.006132151853039561,0.0003511316573492388,-0.00037080816752066426,39.98241382006266,0.0009557456445123851,1,3,1.108852539225389,99718,89929,0
5379,5379,1793,13.592365756649292,4176,4176,-0.00046698482194944545,-0.00014368712694423635,0.00014700787373289614,0.0004639074306088868,3.6791956325998854e-06,1.7642578855201363e-10,0.0009507657189318312,9.039554522959617e-07,0.0003239958606,0.0011242871109011787,0.029218435090681893,0.0034047377838660395,1,2,1.0715576436573906,2965,2767,0
5380,5380,1793,13.592365756649292,4176,4176,-0.00046698482194944545,-0.00014368712694423635,0.00014700787373289614,0.0004639074306088868,3.6791956325998854e-06,1.7642578855201363e-10,0.0009507657189318312,9.039554522959617e-07,0.0003239958606,0.0011242871109011787,0.029218435090681893,0.0034047377838660395,1,2,1.0715576436573906,2965,2767,0
5381,5381,1793,13.592365756649292,4176,4176,-0.00046698482194944545,-0.00014368712694423635,0.00014700787373289614,0.0004639074306088868,3.6791956325998854e-06,1.7642578855201363e-10,0.0009507657189318312,9.039554522959617e-07,0.0003239958606,0.0011242871109011787,0.029218435090681893,0.0034047377838660395,1,2,1.0715576436573906,2965,2767,0
5382,5382,1794,13.592365756649292,69576,69574,-0.1127881493455476,-0.032851278394614436,0.032585959704371614,0.11272938965675076,4.931563980292708e-05,-7.890879184362752e-08,1.200853565839825,1.442049286590223,0.11778254911188306,-0.008691412089369521,83.16446047466752,0.39290499963676834,1,16,1.124120776618531,81347,72365,0
5383,5383,1794,13.592365756649292,69576,69574,-0.1127881493455476,-0.032851278394614436,0.032585959704371614,0.11272938965675076,4.931563980292708e-05,-7.890879184362752e-08,1.200853565839825,1.442049286590223,0.11778254911188306,-0.008691412089369521,83.16446047466752,0.39290499963676834,1,16,1.124120776618531,81347,72365,0
5384,5384,1794,13.592365756649292,69576,69574,-0.1127881493455476,-0.032851278394614436,0.032585959704371614,0.11272938965675076,4.931563980292708e-05,-7.890879184362752e-08,1.200853565839825,1.442049286590223,0.11778254911188306,-0.008691412089369521,83.16446047466752,0.39290499963676834,1,16,1.124120776618531,81347,72365,0
5385,5385,1795,13.592365756649292,78246,78244,-0.25491432891477306,-0.004770767804255893,0.004929489839918588,0.24805048554309628,1.4093058899433686e-05,-2.3892874870394365e-08,0.47514860956072064,0.22576620116748616,0.09011131366852913,13.585333601749802,108.25566413787634,24.518116541228256,1,3,1.380952380952381,58,42,0
5386,5386,1795,13.592365756649292,78246,78244,-0.25491432891477306,-0.004770767804255893,0.004929489839918588,0.24805048554309628,1.4093058899433686e-05,-2.3892874870394365e-08,0.47514860956072064,0.22576620116748616,0.09011131366852913,13.585333601749802,108.25566413787634,24.518116541228256,1,3,1.380952380952381,58,42,0
5387,5387,1795,13.592365756649292,78246,78244,-0.25491432891477306,-0.004770767804255893,0.004929489839918588,0.24805048554309628,1.4093058899433686e-05,-2.3892874870394365e-08,0.47514860956072064,0.22576620116748616,0.09011131366852913,13.585333601749802,108.25566413787634,24.518116541228256,1,3,1.380952380952381,58,42,0
5388,5388,1796,13.592365756649292,189987,189989,-0.20707397437579553,-0.007412149027255455,0.007521243695786328,0.20642123620655012,-5.8503539293042195e-06,3.2844379885408895e-07,0.29386260340565096,0.08635522968034691,0.0738630802600902,-0.7827909119056997,56.277145859134684,0.13848340253654268,1,6,1.0684399637718816,143921,134702,0
5389,5389,1796,13.592365756649292,189987,189989,-0.20707397437579553,-0.007412149027255455,0.007521243695786328,0.20642123620655012,-5.8503539293042195e-06,3.2844379885408895e-07,0.29386260340565096,0.08635522968034691,0.0738630802600902,-0.7827909119056997,56.277145859134684,0.13848340253654268,1,6,1.0684399637718816,143921,134702,0
5390,5390,1796,13.592365756649292,189987,189989,-0.20707397437579553,-0.007412149027255455,0.007521243695786328,0.20642123620655012,-5.8503539293042195e-06,3.2844379885408895e-07,0.29386260340565096,0.08635522968034691,0.0738630802600902,-0.7827909119056997,56.277145859134684,0.13848340253654268,1,6,1.0684399637718816,143921,134702,0
5391,5391,1797,13.592365756649292,57118,57118,-0.10945982269232654,-0.0016558789707197263,0.0016762713113851468,0.1083570792443365,2.4982967161690794e-06,-8.900102677316974e-11,0.15449801494034643,0.023869636620507506,0.04084679420833747,1.6752851754623417,38.667004442856125,3.297064606789886,1,4,1.1111111111111112,60,54,0
5392,5392,1797,13.592365756649292,57118,57118,-0.10945982269232654,-0.0016558789707197263,0.0016762713113851468,0.1083570792443365,2.4982967161690794e-06,-8.900102677316974e-11,0.15449801494034643,0.023869636620507506,0.04084679420833747,1.6752851754623417,38.667004442856125,3.297064606789886,1,4,1.1111111111111112,60,54,0
5393,5393,1797,13.592365756649292,57118,57118,-0.10945982269232654,-0.0016558789707197263,0.0016762713113851468,0.1083570792443365,2.4982967161690794e-06,-8.900102677316974e-11,0.15449801494034643,0.023869636620507506,0.04084679420833747,1.6752851754623417,38.667004442856125,3.297064606789886,1,4,1.1111111111111112,60,54,0
5394,5394,1798,13.592365756649292,42378,42378,-0.08808926489160455,-0.0019806700857794013,0.0019715632620727064,0.0870464303606194,-4.0221321953026745e-06,6.547491864024568e-09,4.766386669161137,22.718441879957002,0.3576194297060788,-3.490926037159996,244.40188167715218,1.0963171573702322,1,9,1.1350148218861478,112951,99515,0
5395,5395,1798,13.592365756649292,42378,42378,-0.08808926489160455,-0.0019806700857794013,0.0019715632620727064,0.0870464303606194,-4.0221321953026745e-06,6.547491864024568e-09,4.766386669161137,22.718441879957002,0.3576194297060788,-3.490926037159996,244.40188167715218,1.0963171573702322,1,9,1.1350148218861478,112951,99515,0
5396,5396,1798,13.592365756649292,42378,42378,-0.08808926489160455,-0.0019806700857794013,0.0019715632620727064,0.0870464303606194,-4.0221321953026745e-06,6.547491864024568e-09,4.766386669161137,22.718441879957002,0.3576194297060788,-3.490926037159996,244.40188167715218,1.0963171573702322,1,9,1.1350148218861478,112951,99515,0
5397,5397,1799,13.592365756649292,64000,64000,-0.10735880131594017,-0.019668148210818137,0.019474206785503156,0.10716615993199154,0.00014020500420386384,-2.3167279672627023e-07,0.1010557418248656,0.01021226295577389,0.04671083275356341,0.3018607771319619,3.232521311870377,0.5317899656758566,1,2,1.00055330136481,5425,5422,0
5398,5398,1799,13.592365756649292,64000,64000,-0.10735880131594017,-0.019668148210818137,0.019474206785503156,0.10716615993199154,0.00014020500420386384,-2.3167279672627023e-07,0.1010557418248656,0.01021226295577389,0.04671083275356341,0.3018607771319619,3.232521311870377,0.5317899656758566,1,2,1.00055330136481,5425,5422,0
5399,5399,1799,13.592365756649292,64000,64000,-0.10735880131594017,-0.019668148210818137,0.019474206785503156,0.10716615993199154,0.00014020500420386384,-2.3167279672627023e-07,0.1010557418248656,0.01021226295577389,0.04671083275356341,0.3018607771319619,3.232521311870377,0.5317899656758566,1,2,1.00055330136481,5425,5422,0
5400,5400,1800,13.592365756649292,80,80,-0.00019920131418693643,-9.252485224120477e-05,0.00010168257941689518,0.00019685258611521484,-7.226042850305703e-06,3.226294262886242e-10,0.04342897472792792,0.001886075845919002,0.00025175756003664095,-0.0005079539118639786,21.22987273385152,0.0005503714168235682,1,3,1.1097342620695678,101645,91594,0
5401,5401,1800,13.592365756649292,80,80,-0.00019920131418693643,-9.252485224120477e-05,0.00010168257941689518,0.00019685258611521484,-7.226042850305703e-06,3.226294262886242e-10,0.04342897472792792,0.001886075845919002,0.00025175756003664095,-0.0005079539118639786,21.22987273385152,0.0005503714168235682,1,3,1.1097342620695678,101645,91594,0
5402,5402,1800,13.592365756649292,80,80,-0.00019920131418693643,-9.252485224120477e-05,0.00010168257941689518,0.00019685258611521484,-7.226042850305703e-06,3.226294262886242e-10,0.04342897472792792,0.001886075845919002,0.00025175756003664095,-0.0005079539118639786,21.22987273385152,0.0005503714168235682,1,3,1.1097342620695678,101645,91594,0
5403,5403,1801,13.592365756649292,111156,111160,-0.10541239244346494,-0.0035875525242627937,0.0035618457334818387,0.10503717203238416,3.119652689065333e-06,5.656519209611134e-08,0.4763936126198039,0.2269508741449478,0.045735444648223204,-0.7265710273095027,133.56213545023502,0.09312934709238788,1,6,1.0874788378336782,127185,116954,0
5404,5404,1801,13.592365756649292,111156,111160,-0.10541239244346494,-0.0035875525242627937,0.0035618457334818387,0.10503717203238416,3.119652689065333e-06,5.656519209611134e-08,0.4763936126198039,0.2269508741449478,0.045735444648223204,-0.7265710273095027,133.56213545023502,0.09312934709238788,1,6,1.0874788378336782,127185,116954,0
5405,5405,1801,13.592365756649292,111156,111160,-0.10541239244346494,-0.0035875525242627937,0.0035618457334818387,0.10503717203238416,3.119652689065333e-06,5.656519209611134e-08,0.4763936126198039,0.2269508741449478,0.045735444648223204,-0.7265710273095027,133.56213545023502,0.09312934709238788,1,6,1.0874788378336782,127185,116954,0
5406,5406,1802,13.592365756649292,75312,75312,-0.20048600205331688,-0.006433359403556604,0.006575487105518363,0.1968346802017902,-9.291387879528656e-06,5.866662570629779e-09,0.5330105449924338,0.28410024107313137,0.07964004149255234,5.859795791592342,117.17347381787084,11.941597660552613,1,2,1.219607843137255,311,255,0
5407,5407,1802,13.592365756649292,75312,75312,-0.20048600205331688,-0.006433359403556604,0.006575487105518363,0.1968346802017902,-9.291387879528656e-06,5.866662570629779e-09,0.5330105449924338,0.28410024107313137,0.07964004149255234,5.859795791592342,117.17347381787084,11.941597660552613,1,2,1.219607843137255,311,255,0
5408,5408,1802,13.592365756649292,75312,75312,-0.20048600205331688,-0.006433359403556604,0.006575487105518363,0.1968346802017902,-9.291387879528656e-06,5.866662570629779e-09,0.5330105449924338,0.28410024107313137,0.07964004149255234,5.859795791592342,117.17347381787084,11.941597660552613,1,2,1.219607843137255,311,255,0
5409,5409,1803,13.592364023779174,15178,15178,-0.0016288429616432064,-0.00017503038163324547,0.00017645296581109138,0.0016108520785937045,-1.2200971255538207e-07,-3.551708430658208e-10,0.0364902875310611,0.0013315410840995135,0.0031710130014331477,0.6104664680588141,8.482981576013573,1.466030788567806,1,3,1.203125,77,64,0
5410,5410,1803,13.592364023779174,15178,15178,-0.0016288429616432064,-0.00017503038163324547,0.00017645296581109138,0.0016108520785937045,-1.2200971255538207e-07,-3.551708430658208e-10,0.0364902875310611,0.0013315410840995135,0.0031710130014331477,0.6104664680588141,8.482981576013573,1.466030788567806,1,3,1.203125,77,64,0
5411,5411,1803,13.592364023779174,15178,15178,-0.0016288429616432064,-0.00017503038163324547,0.00017645296581109138,0.0016108520785937045,-1.2200971255538207e-07,-3.551708430658208e-10,0.0364902875310611,0.0013315410840995135,0.0031710130014331477,0.6104664680588141,8.482981576013573,1.466030788567806,1,3,1.203125,77,64,0
5412,5412,1804,13.592364023779174,110,110,-0.00023530840752830073,-0.00010400126838949753,9.045484137404358e-05,0.00020358555808792643,2.2128089099737736e-05,1.524016260023592e-10,0.00594830332526492,3.538231244935771e-05,0.00012980967924535925,0.6526394228674324,3.81316262756099,1.8663442663714989,1,2,1.5,3,2,0
5413,5413,1804,13.592364023779174,110,110,-0.00023530840752830073,-0.00010400126838949753,9.045484137404358e-05,0.00020358555808792643,2.2128089099737736e-05,1.524016260023592e-10,0.00594830332526492,3.538231244935771e-05,0.00012980967924535925,0.6526394228674324,3.81316262756099,1.8663442663714989,1,2,1.5,3,2,0
5414,5414,1804,13.592364023779174,110,110,-0.00023530840752830073,-0.00010400126838949753,9.045484137404358e-05,0.00020358555808792643,2.2128089099737736e-05,1.524016260023592e-10,0.00594830332526492,3.538231244935771e-05,0.00012980967924535925,0.6526394228674324,3.81316262756099,1.8663442663714989,1,2,1.5,3,2,0
5415,5415,1805,13.592362290909056,156,156,-0.00019422582243429077,-9.831282508909744e-05,9.034219149217648e-05,0.00020084253220735703,3.2475214304383826e-06,-5.4346333767143625e-11,0.33615763101712476,0.11300195289104539,0.0014830341670805014,-0.14811191163417092,138.99003557771593,0.005202054209729884,1,5,1.1068078804469774,98652,89132,0
5416,5416,1805,13.592362290909056,156,156,-0.00019422582243429077,-9.831282508909744e-05,9.034219149217648e-05,0.00020084253220735703,3.2475214304383826e-06,-5.4346333767143625e-11,0.33615763101712476,0.11300195289104539,0.0014830341670805014,-0.14811191163417092,138.99003557771593,0.005202054209729884,1,5,1.1068078804469774,98652,89132,0
5417,5417,1805,13.592362290909056,156,156,-0.00019422582243429077,-9.831282508909744e-05,9.034219149217648e-05,0.00020084253220735703,3.2475214304383826e-06,-5.4346333767143625e-11,0.33615763101712476,0.11300195289104539,0.0014830341670805014,-0.14811191163417092,138.99003557771593,0.005202054209729884,1,5,1.1068078804469774,98652,89132,0
5418,5418,1806,13.592365756649292,14998,14998,-0.009401996183322313,-0.0012495926316242745,0.00129979129562674,0.009314460195395741,2.3428419346771534e-06,4.048047613621132e-10,4.064579289055005,16.52080479701489,0.1876730316248309,-0.2547403280399312,247.36779976915133,0.6373202467929708,1,9,1.107327814704563,108620,98092,0
5419,5419,1806,13.592365756649292,14998,14998,-0.009401996183322313,-0.0012495926316242745,0.00129979129562674,0.009314460195395741,2.3428419346771534e-06,4.048047613621132e-10,4.064579289055005,16.52080479701489,0.1876730316248309,-0.2547403280399312,247.36779976915133,0.6373202467929708,1,9,1.107327814704563,108620,98092,0
5420,5420,1806,13.592365756649292,14998,14998,-0.009401996183322313,-0.0012495926316242745,0.00129979129562674,0.009314460195395741,2.3428419346771534e-06,4.048047613621132e-10,4.064579289055005,16.52080479701489,0.1876730316248309,-0.2547403280399312,247.36779976915133,0.6373202467929708,1,9,1.107327814704563,108620,98092,0
5421,5421,1807,13.592365756649292,94162,94162,-0.24879715151268111,-0.038859247426760835,0.038699424798813054,0.2527559875384859,-0.000373831017785875,-4.7352513547690704e-07,0.1735758330916086,0.03012856983344597,0.09372810160686082,0.16588002713351102,2.750492293239647,0.44233500650342605,1,2,1.002284263959391,23694,23640,0
5422,5422,1807,13.592365756649292,94162,94162,-0.24879715151268111,-0.038859247426760835,0.038699424798813054,0.2527559875384859,-0.000373831017785875,-4.7352513547690704e-07,0.1735758330916086,0.03012856983344597,0.09372810160686082,0.16588002713351102,2.750492293239647,0.44233500650342605,1,2,1.002284263959391,23694,23640,0
5423,5423,1807,13.592365756649292,94162,94162,-0.24879715151268111,-0.038859247426760835,0.038699424798813054,0.2527559875384859,-0.000373831017785875,-4.7352513547690704e-07,0.1735758330916086,0.03012856983344597,0.09372810160686082,0.16588002713351102,2.750492293239647,0.44233500650342605,1,2,1.002284263959391,23694,23640,0
5424,5424,1808,13.592364023779174,266,268,-0.00026573887051863917,-0.00012184465374431852,0.00012033622861951088,0.00025270726407526916,4.679261756734832e-06,2.680016893125992e-10,0.0001632708996928528,2.66573866865136e-08,0.00013126196083095416,-0.0006703028049703796,0.011509901403224276,-4.9362324922164914e-06,1,3,1.1112677918300797,100872,90772,0
5425,5425,1808,13.592364023779174,266,268,-0.00026573887051863917,-0.00012184465374431852,0.00012033622861951088,0.00025270726407526916,4.679261756734832e-06,2.680016893125992e-10,0.0001632708996928528,2.66573866865136e-08,0.00013126196083095416,-0.0006703028049703796,0.011509901403224276,-4.9362324922164914e-06,1,3,1.1112677918300797,100872,90772,0
5426,5426,1808,13.592364023779174,266,268,-0.00026573887051863917,-0.00012184465374431852,0.00012033622861951088,0.00025270726407526916,4.679261756734832e-06,2.680016893125992e-10,0.0001632708996928528,2.66573866865136e-08,0.00013126196083095416,-0.0006703028049703796,0.011509901403224276,-4.9362324922164914e-06,1,3,1.1112677918300797,100872,90772,0
5427,5427,1809,13.592365756649292,96810,96810,-0.6027915675161598,-0.23396936258209333,0.2334392990858749,0.6021189900053018,-0.00027792864783870996,-3.2604165423431154e-07,6.054613394178335,36.6583433529637,0.9048328703417501,-0.6829785969170103,251.71681808487847,2.076492592030627,1,10,1.2170609179144516,124767,102515,0
5428,5428,1809,13.592365756649292,96810,96810,-0.6027915675161598,-0.23396936258209333,0.2334392990858749,0.6021189900053018,-0.00027792864783870996,-3.2604165423431154e-07,6.054613394178335,36.6583433529637,0.9048328703417501,-0.6829785969170103,251.71681808487847,2.076492592030627,1,10,1.2170609179144516,124767,102515,0
5429,5429,1809,13.592365756649292,96810,96810,-0.6027915675161598,-0.23396936258209333,0.2334392990858749,0.6021189900053018,-0.00027792864783870996,-3.2604165423431154e-07,6.054613394178335,36.6583433529637,0.9048328703417501,-0.6829785969170103,251.71681808487847,2.076492592030627,1,10,1.2170609179144516,124767,102515,0
5430,5430,1810,13.592364023779174,6336,6336,-0.0001877336255076578,-0.00010918128773917957,0.00010377377122772202,0.00019441294138908827,-1.7255989881448386e-06,-2.860950468090834e-10,0.48854157113584934,0.23867286672788415,0.015953131061659586,0.659462556188168,62.340851745256394,5.686456648319215,1,4,1.6084142394822007,994,618,0
5431,5431,1810,13.592364023779174,6336,6336,-0.0001877336255076578,-0.00010918128773917957,0.00010377377122772202,0.00019441294138908827,-1.7255989881448386e-06,-2.860950468090834e-10,0.48854157113584934,0.23867286672788415,0.015953131061659586,0.659462556188168,62.340851745256394,5.686456648319215,1,4,1.6084142394822007,994,618,0
